DAY_OF_MONTH,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,DEP_DELAY,CANCELLED,CARRIER_DELAY,WEATHER_DELAY,N6_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
6,14,1173,SJU,EWR,-5,0,,,,,
6,14,1163,SLC,EWR,-2,0,,,,,
6,14,1162,BQN,EWR,7,0,,,,,
6,14,1156,EGE,EWR,302,0,32,0,0,0,260
6,14,1149,EWR,MCO,237,0,5,0,0,0,189
6,14,1148,EWR,LAX,-1,0,,,,,
6,14,1143,EWR,SLC,-6,0,,,,,
6,14,1129,RSW,EWR,31,0,31,0,5,0,0
6,14,1125,IAH,EWR,26,0,0,0,51,0,0
6,14,1109,EWR,MIA,-1,0,,,,,
6,14,1102,EWR,SJU,6,0,,,,,
6,14,1094,PSP,EWR,19,0,,,,,
6,14,1086,FLL,EWR,5,0,0,0,17,0,0
6,14,1079,EWR,BTV,-6,0,,,,,
6,14,1078,EWR,IAH,0,0,,,,,
6,14,1076,RSW,EWR,12,0,0,0,22,0,0
6,14,1075,EWR,SNA,32,0,2,0,34,0,30
6,14,1071,EWR,BQN,8,0,,,,,
6,14,1070,EWR,L6,0,0,,,,,
6,14,1057,PBI,EWR,56,0,0,0,62,0,0
6,14,1056,EWR,EGE,312,0,0,287,0,0,0
6,14,1043,EWR,SFO,23,0,0,0,51,0,0
6,14,1027,SMF,EWR,16,0,,,,,
6,14,1001,EWR,MIA,3,0,,,,,
6,14,994,EWR,CLE,26,0,24,0,0,0,0
6,14,985,FLL,EWR,-2,0,,,,,
6,14,977,EWR,ORD,-2,0,,,,,
6,14,971,EWR,SEA,280,0,272,0,0,0,0
6,14,970,PHX,EWR,0,0,,,,,
6,14,965,EWR,SFO,116,0,23,0,7,0,93
6,14,964,EWR,PDX,10,0,,,,,
6,14,904,AUS,EWR,130,0,0,0,37,0,107
6,14,897,BNA,EWR,-9,0,,,,,
6,14,856,EWR,IAD,-2,0,,,,,
6,14,832,EWR,FLL,-5,0,,,,,
6,14,829,CLT,EWR,-10,0,,,,,
6,14,817,AUS,EWR,-10,0,,,,,
6,14,800,EWR,SFO,193,0,0,0,177,0,57
6,14,792,ATL,EWR,23,0,0,0,43,0,0
6,14,786,SNA,EWR,13,0,,,,,
6,14,780,MSY,EWR,48,0,0,0,66,0,0
6,14,755,EWR,ORD,-8,0,,,,,
6,14,754,EWR,TPA,63,0,21,0,0,0,0
6,14,753,SFO,EWR,119,0,96,0,0,0,0
6,14,751,EWR,LAX,-3,0,,,,,
6,14,751,SAN,EWR,8,0,,,,,
6,14,749,DEN,EWR,56,1,,,,,
6,14,748,EWR,SFO,73,0,0,0,70,0,0
6,14,748,IAH,EWR,89,0,89,0,17,0,0
6,14,743,EWR,ORD,7,0,,,,,
6,14,730,EWR,MCO,4,0,,,,,
6,14,726,SFO,EWR,174,0,103,0,0,0,59
6,14,722,MIA,EWR,-3,0,,,,,
6,14,715,SAT,EWR,104,0,101,0,0,0,0
6,14,711,EWR,FLL,1,0,,,,,
6,14,704,IAH,EWR,-6,0,,,,,
6,14,703,EWR,LAX,-4,0,,,,,
6,14,699,EWR,SAN,146,0,,,,,
6,14,687,EWR,IAH,-1,0,,,,,
6,14,674,ATL,EWR,30,0,0,0,39,0,0
6,14,673,EWR,MSY,0,0,,,,,
6,14,665,EWR,L6,-6,0,,,,,
6,14,665,IAH,EWR,48,0,0,0,40,0,0
6,14,663,EWR,IAH,35,0,,,,,
6,14,662,EWR,MIA,-6,0,,,,,
6,14,658,HDN,EWR,19,0,0,0,7,0,10
6,14,646,EWR,LAX,-4,0,,,,,
6,14,642,LAX,EWR,79,0,8,0,0,0,43
6,14,637,EWR,SFO,-2,0,0,0,17,0,0
6,14,636,ORD,EWR,-5,0,,,,,
6,14,627,DEN,EWR,-3,0,,,,,
6,14,625,EWR,MCO,-5,0,,,,,
6,14,623,EWR,MCI,2,0,,,,,
6,14,613,ORD,EWR,-2,0,,,,,
6,14,609,ORD,EWR,26,0,0,0,46,0,10
6,14,602,EWR,SLC,-2,0,,,,,
6,14,601,TPA,EWR,15,0,0,0,13,0,13
6,14,600,EWR,LAX,63,0,13,0,3,0,50
6,14,600,PBI,EWR,54,0,0,0,77,0,0
6,14,598,EWR,IAH,7,0,,,,,
6,14,596,IAD,EWR,-4,0,,,,,
6,14,593,MTJ,EWR,51,0,,,,,
6,14,590,EWR,IAD,-1,0,,,,,
6,14,581,EWR,DFW,49,0,2,0,0,0,21
6,14,577,SFO,EWR,-2,0,,,,,
6,14,576,DEN,EWR,49,0,0,0,32,0,0
6,14,572,EWR,PHX,1,0,,,,,
6,14,557,IAH,EWR,-2,0,,,,,
6,14,548,L6,EWR,-1,0,,,,,
6,14,535,SFO,EWR,17,0,0,0,44,0,0
6,14,523,EWR,ROC,27,0,0,0,0,0,25
6,14,513,DEN,EWR,0,0,,,,,
6,14,510,LAX,EWR,-4,0,,,,,
6,14,508,EWR,IAH,-2,0,,,,,
6,14,506,EWR,SRQ,-8,0,,,,,
6,14,497,EWR,SFO,45,0,8,0,4,0,37
6,14,496,ATL,EWR,-3,0,,,,,
6,14,485,EWR,DEN,,1,,,,,
6,14,475,EWR,ATL,-4,0,,,,,
6,14,456,DEN,EWR,-2,0,,,,,
6,14,443,IAH,EWR,52,0,0,0,50,0,0
6,14,434,EWR,MCO,1,0,,,,,
6,14,426,EWR,ORD,40,0,1,0,0,0,36
6,14,425,EWR,RDU,55,0,16,0,0,0,25
6,14,421,EWR,BOS,10,0,10,0,5,0,0
6,14,415,LAX,EWR,14,0,,,,,
6,14,410,ATL,EWR,59,0,0,0,66,0,0
6,14,408,IAH,EWR,-5,0,,,,,
6,14,391,SFO,EWR,120,0,25,0,0,0,61
6,14,369,EWR,SJU,0,0,,,,,
6,14,363,EWR,HNL,8,0,,,,,
6,14,362,HNL,EWR,-4,0,,,,,
6,14,356,EWR,SAV,49,0,1,0,0,0,32
6,14,355,EWR,IAH,4,0,,,,,
6,14,349,SFO,EWR,282,0,23,0,0,0,243
6,14,343,EWR,PBI,-4,0,,,,,
6,14,341,EWR,IAH,51,0,11,0,0,0,18
6,14,337,BNA,EWR,102,0,0,0,97,0,0
6,14,334,DFW,EWR,-3,0,,,,,
6,14,331,DEN,EWR,55,0,,,,,
6,14,329,DEN,EWR,-6,0,,,,,
6,14,327,BZN,EWR,115,0,0,0,108,0,0
6,14,320,BOS,EWR,35,0,0,0,41,0,0
6,14,318,EWR,FLL,-7,0,,,,,
6,14,314,DEN,EWR,8,0,,,,,
6,14,306,EWR,DEN,20,0,,,,,
6,14,282,EWR,DEN,-5,0,,,,,
6,14,275,EWR,LAX,14,0,,,,,
6,14,271,EWR,BNA,-2,0,,,,,
6,14,260,SNA,EWR,8,0,,,,,
6,14,259,TPA,EWR,-7,0,,,,,
6,14,247,LAX,EWR,-6,0,,,,,
6,14,239,EWR,BNA,-2,0,,,,,
6,14,230,EWR,PHX,692,0,301,0,0,0,386
6,14,230,ORD,EWR,-2,0,0,0,24,0,0
6,9,1669,EWR,CLT,-6,0,,,,,
6,9,2371,EWR,PHX,-2,0,,,,,
6,9,2629,EWR,ORD,-6,0,,,,,
6,9,2728,EWR,DFW,-5,0,,,,,
6,9,2736,DFW,EWR,1,0,0,0,46,0,0
6,9,2814,DFW,EWR,1,0,,,,,
6,9,1489,CLT,EWR,8,0,0,0,18,0,0
6,9,1489,EWR,CLT,4,0,,,,,
6,9,1506,EWR,MIA,36,0,,,,,
6,9,1506,MIA,EWR,2,0,2,0,37,0,0
6,9,1539,CLT,EWR,-5,0,0,0,22,0,0
6,9,1539,EWR,CLT,7,0,,,,,
6,9,1575,EWR,CLT,-5,0,,,,,
6,9,1580,PHX,EWR,69,0,0,0,60,0,0
6,9,1588,PHX,EWR,51,0,28,0,0,0,0
6,9,1035,EWR,DFW,39,0,0,0,0,0,23
6,9,1049,EWR,ORD,-5,0,,,,,
6,9,1060,EWR,MIA,0,0,,,,,
6,9,1060,MIA,EWR,-4,0,,,,,
6,9,1150,EWR,DFW,-7,0,,,,,
6,9,1196,EWR,MIA,-2,0,,,,,
6,9,1200,PHX,EWR,42,0,0,0,28,0,0
6,9,2086,CLT,EWR,12,0,,,,,
6,11,6,FLL,EWR,48,0,0,0,73,0,0
6,11,27,EWR,MCO,-3,0,,,,,
6,11,28,MCO,EWR,13,0,13,0,9,0,0
6,11,127,EWR,MCO,70,0,2,0,0,0,66
6,11,128,MCO,EWR,60,0,0,0,69,0,0
6,11,205,EWR,FLL,41,0,,,,,
6,11,227,EWR,MCO,5,0,,,,,
6,11,244,PBI,EWR,-11,0,,,,,
6,11,305,EWR,FLL,126,0,5,0,0,0,86
6,11,306,FLL,EWR,0,0,0,0,24,0,0
6,11,428,MCO,EWR,2,0,2,0,15,0,0
6,11,543,EWR,PBI,94,0,7,0,0,0,57
6,11,573,EWR,TPA,-4,0,,,,,
6,11,574,TPA,EWR,-10,0,,,,,
6,11,612,RSW,EWR,-3,0,0,0,18,0,0
6,11,643,EWR,PBI,13,0,,,,,
6,11,644,PBI,EWR,-7,0,,,,,
6,11,705,EWR,FLL,24,0,,,,,
6,11,706,FLL,EWR,32,0,0,0,41,0,0
6,11,811,EWR,RSW,-14,0,,,,,
6,11,812,RSW,EWR,20,0,0,0,58,0,0
6,11,828,MCO,EWR,68,0,0,0,83,0,0
6,11,905,EWR,FLL,58,0,6,0,0,0,19
6,11,927,EWR,MCO,-5,0,,,,,
6,11,928,MCO,EWR,43,0,0,0,71,0,0
6,11,1043,EWR,PBI,-5,0,,,,,
6,11,1044,PBI,EWR,88,0,0,0,91,0,0
6,11,1143,EWR,PBI,8,0,,,,,
6,11,1280,EWR,BOS,-9,0,,,,,
6,11,1289,EWR,SJU,-8,0,,,,,
6,11,1290,SJU,EWR,-8,0,,,,,
6,11,1389,EWR,SJU,9,0,,,,,
6,11,1505,EWR,FLL,61,0,5,0,0,0,26
6,11,1511,EWR,RSW,76,0,3,0,0,0,37
6,11,1512,RSW,EWR,56,0,16,0,3,0,40
6,11,1527,EWR,MCO,31,0,,,,,
6,11,1606,FLL,EWR,46,0,0,0,50,0,0
6,11,1679,BOS,EWR,20,0,20,0,1,0,0
6,11,1827,EWR,MCO,33,0,,,,,
6,11,1944,PBI,EWR,50,0,0,0,57,0,0
6,11,1973,EWR,TPA,81,0,19,0,0,0,36
6,11,1990,SJU,EWR,95,0,82,0,0,0,0
6,11,2006,FLL,EWR,-8,0,,,,,
6,11,2028,MCO,EWR,-4,0,,,,,
6,11,2074,TPA,EWR,68,0,0,0,17,0,48
6,11,2227,EWR,MCO,73,0,13,0,0,0,37
6,11,2380,EWR,BOS,-8,0,,,,,
6,11,2479,BOS,EWR,-9,0,,,,,
6,11,2579,BOS,EWR,40,0,0,0,50,0,0
6,11,2580,EWR,BOS,46,0,1,0,0,0,39
6,11,2679,BOS,EWR,27,0,0,0,38,0,0
6,11,2680,EWR,BOS,31,0,0,0,0,0,27
6,11,2828,MCO,EWR,23,0,23,0,16,0,0
6,11,2905,EWR,RSW,-11,0,,,,,
6,11,2979,BOS,EWR,34,0,0,0,52,0,0
6,11,2980,EWR,BOS,58,0,9,0,0,0,40
6,10,521,EWR,FLL,18,0,18,0,15,0,0
6,10,524,FLL,EWR,11,0,8,0,27,0,3
6,10,525,EWR,FLL,29,0,,,,,
6,10,528,FLL,EWR,10,0,,,,,
6,10,473,EWR,MSY,0,0,,,,,
6,7,386,EWR,ATL,-8,0,,,,,
6,7,1092,EWR,DTW,-8,0,,,,,
6,7,1339,EWR,DTW,-7,0,,,,,
6,3,2953,EWR,ORD,-10,0,,,,,
6,3,2953,ORD,EWR,-8,0,,,,,
6,6,8,SEA,EWR,-4,0,,,,,
6,6,11,EWR,SEA,1,0,,,,,
6,6,14,SEA,EWR,-1,0,,,,,
6,6,31,EWR,SEA,-2,0,,,,,
6,6,53,EWR,PDX,0,0,,,,,
6,6,54,PDX,EWR,-8,0,,,,,
6,6,77,EWR,LAX,47,0,0,20,12,0,27
6,6,162,LAX,EWR,-4,0,0,0,36,0,0
6,6,772,SAN,EWR,0,0,,,,,
6,6,773,EWR,SAN,3,0,,,,,
6,6,783,EWR,SJC,0,0,0,0,17,0,0
6,6,786,SJC,EWR,-9,0,,,,,
6,6,791,EWR,SEA,10,0,0,10,13,0,0
6,6,1156,LAX,EWR,24,0,0,24,1,0,0
6,6,1161,EWR,LAX,,1,,,,,
6,6,1165,EWR,LAX,-3,0,0,0,35,0,0
6,6,1167,EWR,LAX,100,0,100,0,4,0,0
6,6,1174,SFO,EWR,0,0,,,,,
6,6,1176,SFO,EWR,88,0,0,0,71,0,0
6,6,1178,SFO,EWR,,1,,,,,
6,6,1182,SFO,EWR,142,0,133,0,0,0,0
6,6,1183,EWR,SFO,169,0,0,169,8,0,0
6,6,1187,EWR,SFO,42,0,,,,,
6,6,1193,EWR,SFO,104,0,,,,,
6,6,1195,EWR,SFO,123,0,0,0,69,0,64
6,12,4162,STL,EWR,-10,0,,,,,
6,12,4166,GSP,EWR,55,0,0,0,87,0,0
6,12,4179,SYR,EWR,52,0,0,0,60,0,0
6,12,4212,GSO,EWR,-7,0,,,,,
6,12,4233,EWR,DCA,103,0,0,0,0,0,90
6,12,4234,STL,EWR,29,0,0,0,43,0,0
6,12,4238,SBN,EWR,-6,0,,,,,
6,12,4241,EWR,PWM,-5,0,,,,,
6,5,826,TPA,TTN,-2,0,,,,,
6,5,827,TTN,TPA,5,0,,,,,
6,5,850,JAX,TTN,-13,0,,,,,
6,5,851,TTN,JAX,-3,0,,,,,
6,5,882,CLT,TTN,-4,0,,,,,
6,5,883,TTN,CLT,10,0,,,,,
6,5,801,TTN,MCO,5,0,,,,,
6,5,818,PBI,TTN,-11,0,,,,,
6,5,819,TTN,PBI,-6,0,,,,,
6,5,822,RSW,TTN,-3,0,,,,,
6,5,823,TTN,RSW,1,0,,,,,
6,5,2000,ATL,TTN,53,0,1,0,2,0,52
6,5,2001,TTN,ATL,55,0,0,0,0,0,30
6,5,804,MCO,TTN,-1,0,0,0,15,0,0
6,13,3401,CLT,EWR,-3,0,,,,,
6,13,3402,CLT,EWR,-11,0,,,,,
6,13,3406,ATL,EWR,-10,0,,,,,
6,13,3408,CMH,EWR,2,0,,,,,
6,13,3409,DTW,EWR,60,0,0,0,54,0,0
6,13,3410,DTW,EWR,29,0,0,0,26,0,0
6,13,3416,DFW,EWR,111,0,0,0,121,0,0
6,13,3417,EWR,DFW,0,0,,,,,
6,13,3418,EWR,DTW,10,0,10,0,6,0,0
6,13,3419,EWR,DTW,-10,0,,,,,
6,13,3420,EWR,DTW,9,0,0,0,6,0,9
6,13,3421,EWR,IND,44,0,10,0,0,0,19
6,13,3423,EWR,MSP,-3,0,,,,,
6,13,3424,EWR,MSP,47,0,7,0,2,0,40
6,13,3425,EWR,PIT,-5,0,,,,,
6,13,3426,EWR,PIT,-1,0,,,,,
6,13,3427,CLT,EWR,-2,0,0,0,22,0,0
6,13,3428,CMH,EWR,-10,0,,,,,
6,13,3429,EWR,PIT,-8,0,,,,,
6,13,3430,EWR,RDU,4,0,,,,,
6,13,3431,EWR,RDU,-10,0,,,,,
6,13,3432,EWR,RDU,-2,0,,,,,
6,13,3434,EWR,CHS,11,0,,,,,
6,13,3436,DCA,EWR,3,0,,,,,
6,13,3437,RDU,EWR,-4,0,,,,,
6,13,3444,DFW,EWR,11,0,,,,,
6,13,3445,EWR,EYW,-7,0,,,,,
6,13,3446,ATL,EWR,-2,0,,,,,
6,13,3448,ATL,EWR,-8,0,,,,,
6,13,3451,PIT,EWR,-9,0,,,,,
6,13,3452,PIT,EWR,-1,0,,,,,
6,13,3453,PIT,EWR,30,0,,,,,
6,13,3456,EWR,CLT,-1,0,,,,,
6,13,3457,EWR,DCA,4,0,,,,,
6,13,3462,RDU,EWR,-2,0,0,0,51,0,0
6,13,3463,EWR,ORF,96,0,4,0,4,0,92
6,13,3465,DFW,EWR,-8,0,,,,,
6,13,3467,DCA,EWR,-9,0,,,,,
6,13,3477,AUS,EWR,-1,0,,,,,
6,13,3479,EWR,ATL,-4,0,,,,,
6,13,3487,EWR,CLT,3,0,,,,,
6,13,3489,EWR,ATL,9,0,,,,,
6,13,3491,DTW,EWR,-10,0,,,,,
6,13,3492,EWR,CLT,-3,0,,,,,
6,13,3493,EWR,MCI,-6,0,,,,,
6,13,3496,EWR,EYW,-8,0,,,,,
6,13,3497,EWR,MSP,6,0,,,,,
6,13,3499,EWR,CLT,-8,0,,,,,
6,13,3500,EWR,SYR,0,0,,,,,
6,13,3502,EWR,RDU,-6,0,,,,,
6,13,3504,EWR,SDF,-8,0,,,,,
6,13,3509,MCI,EWR,-9,0,,,,,
6,13,3512,EWR,DFW,-1,0,,,,,
6,13,3515,EWR,DFW,-8,0,,,,,
6,13,3516,EWR,EYW,14,0,,,,,
6,13,3520,MSP,EWR,-7,0,,,,,
6,13,3521,EWR,MSP,60,0,3,0,8,0,57
6,13,3522,SYR,EWR,-4,0,,,,,
6,13,3524,EWR,OMA,32,0,11,0,0,0,11
6,13,3526,DTW,EWR,-10,0,,,,,
6,13,3527,EWR,OMA,-3,0,,,,,
6,13,3528,EYW,EWR,29,0,0,0,36,0,0
6,13,3530,EWR,DTW,16,0,,,,,
6,13,3531,EWR,MSP,26,0,0,17,17,0,9
6,13,3532,EWR,OKC,111,0,9,0,0,0,84
6,13,3535,EWR,PWM,107,0,0,0,0,0,101
6,13,3537,EWR,DTW,4,0,,,,,
6,13,3538,MSP,EWR,54,0,0,0,0,0,24
6,13,3539,EWR,BNA,-1,0,,,,,
6,13,3540,PWM,EWR,-7,0,,,,,
6,13,3544,BNA,EWR,-5,0,,,,,
6,13,3546,EWR,SAT,1,0,,,,,
6,13,3548,MSY,EWR,89,0,0,0,151,0,0
6,13,3555,EWR,SRQ,-3,0,,,,,
6,13,3556,EWR,CVG,-7,0,,,,,
6,13,3558,EYW,EWR,59,0,0,0,68,0,0
6,13,3565,MCI,EWR,5,0,,,,,
6,13,3568,ORF,EWR,-9,0,,,,,
6,13,3570,DFW,EWR,-12,0,,,,,
6,13,3571,EWR,MSY,-5,0,,,,,
6,13,3573,EWR,ORF,2,0,,,,,
6,13,3574,EWR,DFW,0,0,,,,,
6,13,3575,EWR,PIT,33,0,33,0,15,0,0
6,13,3582,ORF,EWR,31,0,0,0,23,0,0
6,13,3585,PIT,EWR,53,0,0,0,38,0,0
6,13,3588,RDU,EWR,34,0,0,0,83,0,0
6,13,3593,CVG,EWR,-11,0,,,,,
6,13,3600,EYW,EWR,-10,0,,,,,
6,13,3601,MSP,EWR,0,0,,,,,
6,13,3603,IND,EWR,-4,0,,,,,
6,13,3610,OKC,EWR,-9,0,,,,,
6,13,3626,JAX,EWR,19,0,0,0,40,0,0
6,13,3629,BNA,EWR,-2,0,,,,,
6,13,3634,EWR,DCA,-6,0,,,,,
6,13,3639,EWR,CMH,-2,0,,,,,
6,13,3643,EWR,CLT,-5,0,,,,,
6,13,3644,EWR,SRQ,-1,0,,,,,
6,13,3645,CHS,EWR,-12,0,,,,,
6,13,3651,CLT,EWR,-6,0,,,,,
6,13,3655,CLT,EWR,-10,0,,,,,
6,13,3658,MSP,EWR,12,0,,,,,
6,13,3664,SRQ,EWR,28,0,0,0,51,0,0
6,13,3669,RDU,EWR,-7,0,,,,,
6,13,3670,EWR,PIT,37,0,0,0,2,0,37
6,13,3673,MSP,EWR,8,0,,,,,
6,13,3675,CVG,EWR,-1,0,,,,,
6,13,3678,ATL,EWR,105,0,0,0,114,0,0
6,13,3681,CLE,EWR,47,0,0,0,58,0,0
6,13,3688,EWR,ATL,20,0,,,,,
6,13,3691,SDF,EWR,0,0,,,,,
6,13,3697,EWR,ATL,-8,0,,,,,
6,13,3698,EWR,AUS,5,0,,,,,
6,13,3704,SAT,EWR,56,0,0,0,72,0,0
6,13,3705,EWR,MCI,-7,0,,,,,
6,13,3706,EWR,IND,65,0,51,0,0,0,0
6,13,3707,OMA,EWR,19,0,0,0,26,0,0
6,13,3728,SRQ,EWR,12,0,0,0,41,0,0
6,13,3748,DTW,EWR,18,0,,,,,
6,13,3752,OMA,EWR,22,0,,,,,
6,7,1672,ATL,EWR,55,0,0,0,50,0,0
6,7,1672,EWR,ATL,56,0,3,0,0,0,26
6,7,1678,ATL,EWR,-1,0,,,,,
6,7,1701,EWR,ATL,-6,0,,,,,
6,7,1733,ATL,EWR,37,0,21,0,0,0,0
6,7,1816,EWR,ATL,-6,0,,,,,
6,7,2340,MSP,EWR,24,0,,,,,
6,7,2355,MSP,EWR,-7,0,,,,,
6,7,2410,ATL,EWR,20,0,0,0,36,0,0
6,7,2410,EWR,ATL,33,0,,,,,
6,7,2413,ATL,EWR,52,0,0,0,63,0,0
6,7,2413,EWR,ATL,66,0,2,0,0,0,22
6,7,2420,EWR,MSP,-7,0,,,,,
6,7,2439,ATL,EWR,6,0,,,,,
6,7,2439,EWR,ATL,8,0,,,,,
6,7,2442,ATL,EWR,11,0,0,11,24,0,0
6,7,2442,EWR,ATL,33,0,,,,,
6,7,2448,EWR,ATL,-5,0,,,,,
6,7,2452,ATL,EWR,-2,0,,,,,
6,7,2452,EWR,ATL,1,0,,,,,
6,7,2587,EWR,DTW,7,0,,,,,
6,7,2599,DTW,EWR,-4,0,,,,,
6,7,2636,DTW,EWR,6,0,,,,,
6,7,2893,EWR,SLC,-3,0,0,0,23,0,0
6,7,2893,SLC,EWR,-6,0,,,,,
6,7,2995,ATL,EWR,-6,0,,,,,
6,12,4257,MHT,EWR,-3,0,,,,,
6,12,4269,BUF,EWR,-8,0,,,,,
6,12,4276,DCA,EWR,85,0,0,0,121,0,0
6,12,4277,EWR,ORF,-1,0,,,,,
6,12,4278,EWR,CLE,-4,0,,,,,
6,12,4279,EWR,GSP,-5,0,,,,,
6,12,4294,EWR,SAV,115,0,88,0,0,0,0
6,12,4300,RIC,EWR,-6,0,,,,,
6,12,4325,PWM,EWR,35,0,0,0,46,0,0
6,12,4327,EWR,DAY,-6,0,,,,,
6,12,4331,EWR,BTV,-6,0,,,,,
6,12,4345,PVD,EWR,21,0,,,,,
6,12,4348,DCA,EWR,25,0,,,,,
6,12,4355,EWR,STL,-4,0,,,,,
6,12,4357,DAY,EWR,12,0,,,,,
6,12,4361,GSP,EWR,-9,0,,,,,
6,12,4368,BTV,EWR,114,0,18,0,40,0,74
6,12,4368,EWR,CVG,-4,0,,,,,
6,12,4370,GSO,EWR,110,0,0,0,0,0,103
6,12,4377,EWR,JAX,1,0,,,,,
6,12,4395,EWR,PWM,40,0,0,0,0,0,32
6,12,4402,DCA,EWR,60,0,0,0,58,0,0
6,12,4404,EWR,TYS,6,0,,,,,
6,12,4412,PIT,EWR,21,0,0,0,41,0,0
6,12,4426,RIC,EWR,-9,0,,,,,
6,12,4436,EWR,IND,-8,0,,,,,
6,12,4457,TYS,EWR,-8,0,,,,,
6,12,3971,CMH,EWR,138,0,0,0,133,0,0
6,12,3974,PIT,EWR,14,0,,,,,
6,12,3975,EWR,GSO,-5,0,,,,,
6,12,3978,EWR,PWM,-7,0,,,,,
6,12,3981,BTV,EWR,57,0,0,0,53,0,0
6,12,3986,ORF,EWR,58,0,0,0,64,0,0
6,12,3992,EWR,CLE,68,0,0,0,0,0,61
6,12,3994,CLE,EWR,-6,0,,,,,
6,12,4000,CLE,EWR,-9,0,,,,,
6,12,4003,EWR,OMA,-5,0,,,,,
6,12,4010,EWR,BTV,-5,0,,,,,
6,12,4014,EWR,GSP,-10,0,,,,,
6,12,4015,GSO,EWR,60,0,0,0,68,0,0
6,12,4024,EWR,PVD,36,0,0,0,0,0,26
6,12,4033,IND,EWR,-10,0,,,,,
6,12,4034,EWR,SYR,12,0,,,,,
6,12,4037,CLE,EWR,35,0,0,0,55,0,0
6,12,4038,GRR,EWR,402,0,389,0,0,0,0
6,12,4046,EWR,PIT,67,0,63,0,0,0,0
6,12,4056,EWR,RIC,69,0,0,0,0,0,68
6,12,4065,EWR,DCA,-2,0,,,,,
6,12,4068,EWR,CAK,50,0,0,0,1,0,50
6,12,4070,EWR,CLE,-5,0,,,,,
6,12,4078,EWR,GSO,118,0,77,0,2,0,41
6,12,4080,EWR,RIC,-7,0,,,,,
6,12,4088,SAV,EWR,-12,0,,,,,
6,12,4099,EWR,CMH,-3,0,,,,,
6,12,4113,EWR,IND,-1,0,,,,,
6,12,4116,EWR,BTV,78,0,78,0,14,0,0
6,12,4117,EWR,CAK,27,0,0,0,7,0,27
6,12,4118,CAK,EWR,-9,0,,,,,
6,12,4119,EWR,RIC,214,0,198,0,0,0,0
6,12,4120,EWR,DAY,45,0,5,0,18,0,40
6,12,4125,IND,EWR,-9,0,,,,,
6,12,4147,EWR,DCA,-6,0,,,,,
6,12,4150,EWR,MSN,-7,0,,,,,
6,12,4151,EWR,BNA,17,0,17,0,1,0,0
6,12,4155,IND,EWR,46,0,0,0,60,0,0
7,7,967,ATL,EWR,-3,0,,,,,
7,7,967,EWR,ATL,-6,0,,,,,
7,7,1672,ATL,EWR,14,0,,,,,
7,7,1678,ATL,EWR,-5,0,,,,,
7,7,1701,EWR,ATL,-10,0,,,,,
7,7,1713,EWR,ATL,-4,0,,,,,
7,7,1733,ATL,EWR,-3,0,,,,,
7,7,1816,EWR,ATL,-6,0,,,,,
7,7,2069,EWR,MSP,-7,0,,,,,
7,7,2340,MSP,EWR,-8,0,,,,,
7,7,2355,MSP,EWR,-7,0,,,,,
7,7,2410,ATL,EWR,7,0,,,,,
7,7,2410,EWR,ATL,-5,0,,,,,
7,7,2413,ATL,EWR,-6,0,,,,,
7,7,2413,EWR,ATL,-4,0,0,0,15,0,0
7,7,2420,EWR,MSP,-4,0,,,,,
7,7,2439,ATL,EWR,-8,0,,,,,
7,7,2439,EWR,ATL,-2,0,,,,,
7,7,2442,ATL,EWR,-2,0,,,,,
7,7,2442,EWR,ATL,-7,0,,,,,
7,7,2448,ATL,EWR,3,0,,,,,
7,7,2448,EWR,ATL,-4,0,,,,,
7,7,2452,ATL,EWR,4,0,,,,,
7,7,2452,EWR,ATL,-6,0,,,,,
7,7,2587,EWR,DTW,-17,0,,,,,
7,7,2599,DTW,EWR,-2,0,,,,,
7,7,2607,EWR,DTW,0,0,,,,,
7,7,2636,DTW,EWR,-6,0,,,,,
7,7,2893,EWR,SLC,-6,0,,,,,
7,7,2893,SLC,EWR,6,0,,,,,
7,7,2995,ATL,EWR,3,0,,,,,
7,12,4269,MSN,EWR,-3,0,,,,,
7,12,4276,IND,EWR,-5,0,,,,,
7,12,4292,DAY,EWR,-10,0,,,,,
7,12,4294,EWR,SAV,15,0,,,,,
7,12,4299,BGR,EWR,-8,0,,,,,
7,12,4305,EWR,DCA,-7,0,,,,,
7,12,4329,CLE,EWR,-2,0,,,,,
7,12,4338,DCA,EWR,-6,0,,,,,
7,12,4338,EWR,BGR,-10,0,,,,,
7,12,4340,STL,EWR,1,0,,,,,
7,12,4341,ROC,EWR,-11,0,,,,,
7,12,4345,PVD,EWR,-11,0,,,,,
7,12,4348,DCA,EWR,-9,0,,,,,
7,12,4355,EWR,STL,-5,0,,,,,
7,12,4355,STL,EWR,-10,0,,,,,
7,12,4357,SYR,EWR,988,0,0,0,0,0,955
7,12,4361,GSP,EWR,-13,0,,,,,
7,12,4377,EWR,JAX,0,0,,,,,
7,12,4380,EWR,GSO,-6,0,,,,,
7,12,4395,EWR,DCA,-4,0,,,,,
7,12,4402,DCA,EWR,-2,0,,,,,
7,12,4404,EWR,TYS,-4,0,0,0,15,0,0
7,12,4413,LEX,EWR,-10,0,,,,,
7,12,4439,DCA,EWR,-5,0,,,,,
7,12,4441,EWR,RIC,-5,0,,,,,
