DAY_OF_MONTH,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,DEP_DELAY
18,11,2579,BOS,EWR,6
18,11,2580,EWR,BOS,19
18,11,2679,BOS,EWR,68
18,11,2680,EWR,BOS,56
18,12,3881,ROC,EWR,-4
18,12,3885,EWR,GRR,47
18,12,3886,IND,EWR,34
18,12,3898,EWR,MHT,93
18,12,3899,MEM,EWR,-9
18,12,3908,EWR,GSO,91
18,12,3914,MSN,EWR,11
18,12,3945,BNA,EWR,-11
18,12,3945,EWR,MKE,-8
18,12,3950,GSO,EWR,66
18,12,3953,CLE,EWR,-6
18,12,3954,EWR,CHS,-3
18,12,3962,EWR,ROC,-3
18,12,3965,EWR,BWI,0
18,12,3970,EWR,PWM,194
18,12,3989,BUF,EWR,-4
18,12,3989,EWR,BTV,30
18,12,3992,IND,EWR,75
18,12,3996,EWR,STL,13
18,12,4006,EWR,DCA,12
18,12,4006,MHT,EWR,104
18,12,4008,EWR,IND,51
18,12,4010,EWR,SDF,-3
18,12,4016,EWR,MSN,-9
18,12,4016,FWA,EWR,-10
18,12,4022,EWR,OMA,0
18,12,4034,EWR,GRR,25
18,12,4041,EWR,RIC,-9
18,12,4048,MKE,EWR,54
18,12,4056,EWR,DCA,131
18,12,4059,EWR,MKE,-8
18,12,4062,EWR,DSM,76
18,12,4063,STL,EWR,-10
18,12,4070,TYS,EWR,1
18,12,4071,CHS,EWR,128
18,12,4081,DCA,EWR,122
18,12,4082,EWR,CHA,19
18,12,4091,EWR,CAK,-10
18,12,4092,CAK,EWR,-8
18,12,4099,EWR,CMH,13
18,12,5475,DTW,EWR,-7
18,12,5475,EWR,DTW,-7
18,10,130,MCO,EWR,0
18,10,138,MCO,ACY,-10
18,10,140,MCO,EWR,37
18,10,149,EWR,MCO,-7
18,10,151,ACY,PBI,-7
18,10,152,PBI,ACY,-9
18,10,159,EWR,MCO,26
18,10,936,RSW,ACY,-15
18,10,938,RSW,ACY,-20
18,10,943,ACY,RSW,-7
18,10,945,ACY,RSW,17
18,9,132,DFW,EWR,58
18,9,1072,EWR,PHX,-6
18,9,1078,MIA,EWR,-4
18,9,1108,EWR,CLT,-4
18,9,1121,CLT,EWR,44
18,9,1134,EWR,DFW,-11
18,9,1229,DFW,EWR,-6
18,9,1262,EWR,CLT,-8
18,9,1890,CLT,EWR,2
18,9,1897,CLT,EWR,-2
18,9,1915,EWR,CLT,-3
18,9,2007,CLT,EWR,-8
18,6,8,SEA,EWR,2
18,6,11,EWR,SEA,12
18,6,757,EWR,PDX,-6
18,6,772,SAN,EWR,3
18,6,773,EWR,SAN,-20
18,6,774,PDX,EWR,-7
18,11,305,EWR,FLL,-10
18,11,306,FLL,EWR,-2
18,11,327,EWR,MCO,35
18,11,328,MCO,EWR,15
18,11,428,MCO,EWR,-6
18,11,506,FLL,EWR,8
18,11,527,EWR,MCO,-8
18,11,543,EWR,PBI,57
18,11,544,PBI,EWR,0
18,11,573,EWR,TPA,6
18,11,574,TPA,EWR,-8
18,11,605,EWR,FLL,-10
18,11,644,PBI,EWR,-10
18,12,4103,RIC,EWR,23
18,12,4104,MKE,EWR,-10
18,12,4106,EWR,BNA,55
18,12,4111,CHS,EWR,-6
18,12,4113,IND,EWR,39
18,12,4115,CHA,EWR,86
18,12,4118,CAK,EWR,-9
18,12,4119,EWR,RIC,
18,12,4124,ROC,EWR,-7
18,12,4132,EWR,CHA,-8
18,12,4133,EWR,PVD,-2
18,12,4135,EWR,DCA,36
18,12,4136,EWR,CMH,-3
18,12,4156,EWR,DCA,-5
18,12,4160,EWR,BUF,-5
18,12,4161,DCA,EWR,19
18,12,4165,EWR,MKE,27
18,12,4166,EWR,IND,70
18,12,4166,GSP,EWR,-8
18,12,4170,IND,EWR,
18,12,4171,CHA,EWR,-9
18,12,4171,EWR,STL,14
18,12,4191,PWM,EWR,38
18,12,4200,DCA,EWR,0
18,12,4202,EWR,STL,164
18,12,4204,OMA,EWR,-4
18,12,4205,RIC,EWR,-7
18,12,4224,RIC,EWR,-10
18,12,4226,CMH,EWR,-14
18,12,4227,MEM,EWR,-5
18,12,4233,BTV,EWR,107
18,12,4234,DCA,EWR,128
18,12,4235,BNA,EWR,4
18,12,4237,EWR,MEM,-4
18,12,4238,SBN,EWR,-15
18,12,4241,DCA,EWR,76
18,12,4242,EWR,DCA,71
18,12,4243,CLE,EWR,-8
18,12,4244,EWR,MEM,36
18,12,4245,SDF,EWR,142
18,12,4253,BNA,EWR,112
18,12,4253,EWR,FWA,87
18,12,4254,EWR,BUF,
18,12,4255,CHS,EWR,20
18,12,4255,EWR,BNA,31
18,12,4265,EWR,CLE,-1
18,12,4274,EWR,CHS,53
18,12,4274,PWM,EWR,-9
18,12,4277,EWR,ORF,-3
18,12,4279,EWR,GSP,-3
18,12,4283,EWR,RIC,2
18,12,4286,GSO,EWR,-10
18,12,4299,EWR,DCA,
18,12,4308,EWR,SBN,104
18,12,4319,EWR,STL,126
18,12,4324,CLE,EWR,52
18,12,4334,CMH,EWR,-8
18,12,4343,GRR,EWR,-5
18,12,4347,EWR,BNA,-4
18,12,4348,DCA,EWR,-3
18,12,4348,EWR,STL,-12
18,12,4355,STL,EWR,3
18,12,4361,EWR,TYS,28
18,12,4364,BUF,EWR,
18,12,4365,FNT,EWR,-7
18,5,903,TTN,FLL,-6
18,5,904,FLL,TTN,-12
18,5,939,TTN,PBI,-7
18,5,806,PBI,TTN,-4
18,5,917,TTN,MCO,-1
18,5,920,MCO,TTN,-8
18,5,919,TTN,MCO,-9
18,5,918,MCO,TTN,3
18,5,1983,TTN,PGD,2
18,5,1982,PGD,TTN,-10
18,5,905,TTN,RDU,-10
18,5,906,RDU,TTN,-3
18,10,218,FLL,ACY,-1
18,10,235,ACY,FLL,-6
18,10,259,ACY,FLL,-7
18,10,262,FLL,ACY,-7
18,10,265,ACY,FLL,-5
18,10,268,FLL,ACY,-4
18,10,303,ACY,MCO,-2
18,10,304,MCO,ACY,37
18,10,311,ACY,MCO,-2
18,10,341,ACY,TPA,13
18,10,348,TPA,ACY,-2
18,10,350,MYR,ACY,78
18,10,379,ACY,MYR,-6
18,10,441,TPA,ACY,-4
18,10,448,ACY,TPA,1
18,10,521,EWR,FLL,-7
18,10,522,FLL,EWR,-3
18,10,523,EWR,FLL,-14
18,10,524,FLL,EWR,-3
18,10,525,EWR,FLL,-9
18,10,526,FLL,EWR,59
18,10,527,EWR,FLL,78
18,10,528,FLL,EWR,-3
18,14,14,HNL,EWR,-6
18,14,15,EWR,HNL,4
18,14,38,FLL,EWR,0
18,14,43,DEN,EWR,-11
18,14,54,EWR,BOS,6
18,14,54,LAX,EWR,13
18,14,66,EWR,PDX,66
18,14,117,CLE,EWR,-6
18,14,130,SAN,EWR,0
18,14,141,EWR,ORD,6
18,14,142,EWR,FLL,163
18,14,143,RSW,EWR,-4
18,14,174,EWR,RSW,-4
18,14,174,MCO,EWR,6
18,14,212,EWR,SFO,-3
18,14,212,SFO,EWR,-9
18,14,213,SFO,EWR,63
18,14,224,ATL,EWR,-8
18,14,233,SFO,EWR,26
18,14,239,FLL,EWR,11
18,14,247,LAX,EWR,-14
18,14,275,EWR,LAX,-1
18,14,280,EWR,SEA,0
18,14,282,EWR,DEN,10
18,14,302,ATL,EWR,0
18,14,308,EWR,ORD,90
18,14,314,DEN,EWR,3
18,14,330,ORD,EWR,25
18,14,331,DEN,EWR,-5
18,14,336,LAS,EWR,-6
18,14,341,EWR,IAH,18
18,14,343,BOS,EWR,-7
18,14,343,EWR,PBI,17
18,14,346,EWR,FLL,8
18,14,356,ATL,EWR,120
18,14,362,IAH,EWR,-6
18,14,375,EWR,PBI,0
18,14,385,EWR,IAH,-6
18,14,385,ORD,EWR,-8
18,14,414,SFO,EWR,0
18,14,418,EWR,SFO,59
18,14,421,ATL,EWR,-3
18,14,434,EWR,MCO,64
18,14,436,ORD,EWR,-6
18,14,443,SFO,EWR,-1
18,14,475,EWR,ATL,-4
18,14,485,EWR,DEN,24
18,14,485,ORD,EWR,37
18,14,488,LAX,EWR,-5
18,14,490,EWR,DFW,-2
18,14,507,TPA,EWR,-8
18,14,508,EWR,IAH,-2
18,14,523,EWR,DEN,-4
18,14,524,LAS,EWR,-2
18,14,535,SFO,EWR,1
18,14,548,LAS,EWR,-7
18,14,557,IAH,EWR,4
18,14,568,EWR,ATL,-7
18,14,577,SFO,EWR,-3
18,14,581,EWR,PHX,-1
18,14,602,EWR,BOS,-4
18,14,607,BOS,EWR,8
18,14,607,EWR,ATL,-2
18,14,613,ORD,EWR,58
18,14,636,ORD,EWR,-7
18,14,637,EWR,SFO,-1
18,14,642,LAX,EWR,16
18,14,646,EWR,TPA,4
18,14,663,EWR,IAH,43
18,14,665,IAH,EWR,8
18,14,674,ATL,EWR,33
18,14,677,EWR,DFW,-2
18,14,687,EWR,IAH,24
18,14,699,EWR,FLL,-1
18,14,700,BOS,EWR,-10
18,14,703,EWR,LAX,-2
18,14,704,IAH,EWR,28
18,14,715,FLL,EWR,-10
18,14,730,EWR,MCO,0
18,14,743,EWR,ORD,-5
18,14,749,DEN,EWR,-6
18,14,751,EWR,LAX,0
18,14,751,SAN,EWR,-9
18,14,754,MSP,EWR,-11
18,14,755,EWR,ORD,-4
18,14,760,EWR,ORD,-11
18,8,1121,AUS,EWR,-2
18,8,4717,AUS,EWR,-3
18,8,377,DEN,EWR,25
18,8,1444,DEN,EWR,26
18,8,2260,DEN,EWR,-3
18,8,1515,EWR,AUS,64
18,8,4336,EWR,AUS,26
18,8,1727,EWR,DEN,-2
18,8,4508,EWR,DEN,18
18,8,6146,EWR,DEN,-6
18,8,202,EWR,MCO,-6
18,8,1121,EWR,MCO,19
18,8,783,EWR,MDW,0
18,8,788,EWR,MDW,-6
18,8,790,EWR,MDW,19
18,8,1133,EWR,MDW,-8
18,8,1790,EWR,MDW,-8
18,8,1806,EWR,PHX,0
18,8,339,EWR,STL,103
18,8,784,EWR,STL,-4
18,8,339,MCO,EWR,86
18,8,1515,MCO,EWR,68
18,8,134,MDW,EWR,14
18,8,782,MDW,EWR,11
18,8,789,MDW,EWR,22
18,8,1827,MDW,EWR,0
18,8,1960,MDW,EWR,-5
18,8,1765,PHX,EWR,18
19,9,367,MIA,EWR,-5
19,9,413,EWR,PHX,-5
19,9,1301,EWR,MIA,-4
19,9,1324,ORD,EWR,-9
19,9,1435,CLT,EWR,-6
19,9,1451,EWR,CLT,-8
19,9,1467,PHX,EWR,-2
19,9,1489,CLT,EWR,-5
19,11,1289,EWR,SJU,-3
19,11,1290,SJU,EWR,-5
19,11,1406,FLL,EWR,-9
19,11,1443,EWR,PBI,2
19,11,1444,PBI,EWR,-9
19,11,1511,EWR,RSW,0
19,11,1512,RSW,EWR,-15
19,11,1727,EWR,MCO,19
19,11,1728,MCO,EWR,-10
19,11,1827,EWR,MCO,-10
19,12,3767,EWR,CMH,25
19,12,3773,EWR,SDF,-8
19,12,3774,BUF,EWR,-5
19,12,3777,EWR,CAK,9
19,12,3782,EWR,RIC,50
19,12,3786,EWR,BUF,1
19,12,3787,EWR,CHS,-11
19,12,3788,EWR,GSO,-4
19,12,3794,EWR,ORF,-5
19,12,3795,EWR,PWM,-1
19,12,3809,GRR,EWR,14
19,12,3813,EWR,DCA,-5
19,12,3824,CMH,EWR,-6
19,12,3827,BWI,EWR,0
19,12,3840,STL,EWR,-9
19,12,3860,DCA,EWR,12
19,12,3864,EWR,ROC,-4
19,3,3026,ORD,EWR,7
19,3,3033,EWR,ORD,48
19,3,3093,EWR,ORD,372
19,3,3093,ORD,EWR,374
19,3,4705,EWR,MSP,-3
19,3,4879,EWR,CVG,-4
19,3,4967,DTW,EWR,-2
19,8,1121,AUS,EWR,-5
19,8,4717,AUS,EWR,26
19,8,377,DEN,EWR,0
19,8,1444,DEN,EWR,80
19,8,2260,DEN,EWR,-5
19,8,1515,EWR,AUS,-1
19,8,4336,EWR,AUS,0
19,8,1727,EWR,DEN,-3
19,8,4508,EWR,DEN,10
19,8,6146,EWR,DEN,-6
19,8,202,EWR,MCO,-2
19,8,1121,EWR,MCO,-1
19,8,783,EWR,MDW,2
19,8,788,EWR,MDW,-4
19,8,790,EWR,MDW,40
19,8,1133,EWR,MDW,-4
19,8,1790,EWR,MDW,-6
19,8,1806,EWR,PHX,-2
19,8,339,EWR,STL,0
19,8,784,EWR,STL,-3
19,8,339,MCO,EWR,-9
19,8,1515,MCO,EWR,-4
19,8,134,MDW,EWR,1
19,8,782,MDW,EWR,-3
19,8,789,MDW,EWR,-2
19,8,1827,MDW,EWR,-6
19,8,1960,MDW,EWR,2
19,8,1765,PHX,EWR,-3
19,8,1731,STL,EWR,4
19,8,4654,STL,EWR,9
19,9,952,DFW,EWR,17
19,9,1032,EWR,PHX,48
19,9,1037,EWR,MIA,-7
19,9,1037,MIA,EWR,-1
19,9,1056,ORD,EWR,1
19,9,1717,EWR,CLT,-4
19,9,1726,EWR,CLT,1
19,9,1757,CLT,EWR,-1
19,9,1774,PHX,EWR,-3
19,9,1830,EWR,CLT,-8
19,9,1842,EWR,CLT,-7
19,9,2578,EWR,ORD,-9
19,11,5,EWR,FLL,-9
19,11,6,FLL,EWR,-3
19,11,12,RSW,EWR,-10
19,11,27,EWR,MCO,11
19,11,28,MCO,EWR,-9
19,11,127,EWR,MCO,-12
19,11,205,EWR,FLL,-8
19,11,211,EWR,RSW,-12
19,11,228,MCO,EWR,4
19,11,244,PBI,EWR,-12
19,11,705,EWR,FLL,0
19,11,706,FLL,EWR,2
19,11,805,EWR,FLL,-8
19,11,811,EWR,RSW,-9
19,11,812,RSW,EWR,-9
19,11,828,MCO,EWR,-6
19,11,927,EWR,MCO,-13
19,11,928,MCO,EWR,-6
19,11,1005,EWR,FLL,-3
19,11,1143,EWR,PBI,-8
19,7,504,ATL,EWR,0
19,7,540,EWR,DTW,-5
19,7,575,EWR,ATL,-5
19,7,635,ATL,EWR,-1
19,7,673,EWR,ATL,-7
19,7,728,ATL,EWR,-6
19,7,728,EWR,ATL,-10
19,12,4368,STL,EWR,39
19,12,4372,DCA,EWR,12
19,12,4373,EWR,DCA,-6
19,12,4374,EWR,BTV,-7
19,12,4380,MHT,EWR,-6
19,12,4382,DCA,EWR,-6
19,12,4393,EWR,IND,17
19,12,4395,EWR,OMA,-2
19,12,4401,MKE,EWR,0
19,12,4406,EWR,FNT,-10
19,12,4409,RIC,EWR,26
19,12,4413,LEX,EWR,12
19,12,4417,OMA,EWR,-12
19,12,4420,ORF,EWR,-10
19,12,4421,EWR,DCA,-2
19,12,4434,EWR,MHT,-8
19,12,4441,SDF,EWR,-3
19,12,4455,STL,EWR,23
19,12,4457,DSM,EWR,-8
19,12,4457,EWR,LEX,-3
19,12,4458,EWR,IND,-2
19,12,4459,BTV,EWR,-1
19,12,5211,DTW,EWR,-2
19,12,5211,EWR,DTW,-7
19,15,1178,SFO,EWR,98
19,15,156,LAX,EWR,-3
19,15,162,LAX,EWR,0
19,15,165,EWR,LAX,-7
19,15,166,LAX,EWR,12
19,15,167,EWR,LAX,2
19,15,169,EWR,LAX,0
19,15,170,LAX,EWR,10
19,15,174,SFO,EWR,-5
19,15,176,SFO,EWR,9
19,15,182,SFO,EWR,17
19,15,187,EWR,SFO,-1
19,15,193,EWR,SFO,12
19,15,195,EWR,SFO,61
19,9,1598,EWR,ORD,9
19,9,1598,PHX,EWR,-2
19,9,1614,EWR,MIA,-5
19,9,1649,CLT,EWR,-1
19,9,1677,EWR,CLT,-3
19,9,2262,EWR,DFW,-2
19,9,2294,EWR,DFW,14
19,9,2321,EWR,DFW,-4
19,9,2390,DFW,EWR,-5
19,11,1973,EWR,TPA,11
19,11,2006,FLL,EWR,6
19,11,2074,TPA,EWR,-13
19,11,2106,FLL,EWR,-3
19,11,2279,BOS,EWR,-10
19,11,2280,EWR,BOS,-11
19,11,2379,BOS,EWR,-9
19,11,2380,EWR,BOS,-14
19,11,2579,BOS,EWR,-8
19,11,2580,EWR,BOS,-12
19,11,2679,BOS,EWR,-12
19,11,2680,EWR,BOS,-5
19,7,1146,DTW,EWR,0
19,7,1191,ATL,EWR,-3
19,7,1352,EWR,SLC,3
19,7,1352,SLC,EWR,-6
19,7,1467,ATL,EWR,-2
19,7,1467,EWR,ATL,-5
19,7,1636,EWR,DTW,-1
19,7,1829,DTW,EWR,-2
19,7,1878,ATL,EWR,-1
19,7,2042,ATL,EWR,-1
19,7,2042,EWR,ATL,-7
19,7,2141,EWR,ATL,-8
19,7,2280,EWR,ATL,-3
19,7,2343,ATL,EWR,-1
19,7,2343,EWR,ATL,-6
19,7,2411,ATL,EWR,-6
19,7,2411,EWR,ATL,-1
19,7,2415,ATL,EWR,-3
19,7,2558,EWR,ATL,-7
19,7,2785,EWR,ATL,-1
19,7,2814,ATL,EWR,-1
19,12,3881,ROC,EWR,-4
19,12,3885,EWR,GRR,-4
19,12,3886,IND,EWR,-5
19,12,3898,EWR,MHT,-2
19,12,3899,MEM,EWR,0
19,12,3908,EWR,GSO,-7
19,12,3914,MSN,EWR,-8
19,12,3945,BNA,EWR,-13
19,12,3945,EWR,MKE,0
19,12,3950,GSO,EWR,-14
19,12,3953,CLE,EWR,-7
19,12,3954,EWR,CHS,17
19,12,3962,EWR,ROC,1
19,12,3965,EWR,BWI,15
19,12,3970,EWR,PWM,-7
19,12,3989,BUF,EWR,-10
19,12,3989,EWR,BTV,-3
19,12,3992,IND,EWR,-6
19,12,3996,EWR,STL,47
19,12,4006,EWR,DCA,-3
19,12,4006,MHT,EWR,2
19,12,4008,EWR,IND,12
19,12,4010,EWR,SDF,-2
19,12,4016,EWR,MSN,-7
19,12,4016,FWA,EWR,-2
19,12,4022,EWR,OMA,-9
19,12,4034,EWR,GRR,44
19,12,4041,EWR,RIC,8
19,12,4048,MKE,EWR,-4
19,12,4056,EWR,DCA,0
19,12,4059,EWR,MKE,-7
19,12,4062,EWR,DSM,6
19,12,4063,STL,EWR,-4
19,12,4070,TYS,EWR,-4
19,12,4071,CHS,EWR,4
19,12,4081,DCA,EWR,-7
19,12,4082,EWR,CHA,-10
19,12,4091,EWR,CAK,21
19,12,4092,CAK,EWR,23
19,12,4099,EWR,CMH,-9
19,12,5574,DTW,EWR,-5
19,12,5574,EWR,DTW,-7
19,10,130,MCO,EWR,-4
19,10,138,MCO,ACY,-18
19,10,140,MCO,EWR,-5
19,10,149,EWR,MCO,-10
19,10,151,ACY,PBI,-5
19,10,152,PBI,ACY,-11
19,10,159,EWR,MCO,-11
19,10,936,RSW,ACY,-8
19,10,938,RSW,ACY,-18
19,10,943,ACY,RSW,-9
19,10,945,ACY,RSW,39
19,9,132,DFW,EWR,4
19,9,1072,EWR,PHX,-8
19,9,1078,MIA,EWR,-3
19,9,1108,EWR,CLT,9
19,9,1121,CLT,EWR,14
19,9,1134,EWR,DFW,111
19,9,1229,DFW,EWR,-5
19,9,1262,EWR,CLT,-12
19,9,1890,CLT,EWR,1
19,9,1897,CLT,EWR,-2
19,9,1915,EWR,CLT,-5
19,9,1984,CLT,EWR,0
19,9,2007,CLT,EWR,-7
19,6,8,SEA,EWR,4
19,6,11,EWR,SEA,19
19,6,14,SEA,EWR,-3
19,6,757,EWR,PDX,-12
19,6,772,SAN,EWR,1
19,6,773,EWR,SAN,-4
19,6,774,PDX,EWR,-8
19,11,305,EWR,FLL,-8
19,11,306,FLL,EWR,-8
19,11,327,EWR,MCO,33
19,11,328,MCO,EWR,-5
19,11,428,MCO,EWR,4
19,11,506,FLL,EWR,-4
19,11,527,EWR,MCO,-10
19,11,543,EWR,PBI,2
19,11,544,PBI,EWR,-8
19,11,573,EWR,TPA,-3
19,11,574,TPA,EWR,-17
19,11,605,EWR,FLL,-9
19,11,643,EWR,PBI,-8
19,11,644,PBI,EWR,-10
19,12,4103,RIC,EWR,-6
19,12,4104,MKE,EWR,-7
19,12,4106,EWR,BNA,-5
19,12,4111,CHS,EWR,3
19,12,4113,IND,EWR,-5
19,12,4115,CHA,EWR,-9
19,12,4118,CAK,EWR,33
19,12,4119,EWR,RIC,-6
19,12,4124,ROC,EWR,-3
19,12,4132,EWR,CHA,-10
19,12,4133,EWR,PVD,-7
19,12,4135,EWR,DCA,22
19,12,4136,EWR,CMH,108
19,12,4156,EWR,DCA,-3
19,12,4160,EWR,BUF,-1
19,12,4161,DCA,EWR,-7
19,12,4165,EWR,MKE,-5
19,12,4166,EWR,IND,46
19,12,4166,GSP,EWR,-10
19,12,4170,IND,EWR,1
19,12,4171,CHA,EWR,-4
19,12,4171,EWR,STL,10
19,12,4191,PWM,EWR,-5
19,12,4200,DCA,EWR,-2
19,12,4202,EWR,STL,38
19,12,4204,OMA,EWR,15
19,12,4205,RIC,EWR,-9
19,12,4224,RIC,EWR,-6
19,12,4226,CMH,EWR,28
19,12,4227,MEM,EWR,-17
19,12,4233,BTV,EWR,0
19,12,4234,DCA,EWR,18
19,12,4235,BNA,EWR,-13
19,12,4237,EWR,MEM,-4
19,12,4238,SBN,EWR,-10
19,12,4241,DCA,EWR,-9
19,12,4242,EWR,DCA,-4
19,12,4243,CLE,EWR,-8
19,12,4244,EWR,MEM,-4
19,12,4245,SDF,EWR,4
19,12,4253,BNA,EWR,6
19,12,4253,EWR,FWA,-9
19,12,4254,EWR,BUF,9
19,12,4255,CHS,EWR,-7
19,12,4255,EWR,BNA,-4
19,12,4265,EWR,CLE,-6
19,12,4274,EWR,CHS,-6
19,12,4274,PWM,EWR,-10
19,12,4277,EWR,ORF,-5
19,12,4279,EWR,GSP,-9
19,12,4283,EWR,RIC,43
19,12,4286,GSO,EWR,-4
19,12,4299,EWR,DCA,-9
19,12,4308,EWR,SBN,5
19,12,4319,EWR,STL,-7
19,12,4324,CLE,EWR,-4
19,12,4334,CMH,EWR,151
19,12,4343,GRR,EWR,-7
19,12,4347,EWR,BNA,-4
19,12,4348,DCA,EWR,-10
19,12,4348,EWR,STL,-10
19,12,4355,STL,EWR,-14
19,12,4361,EWR,TYS,27
19,12,4364,BUF,EWR,
19,12,4365,FNT,EWR,-5
19,5,901,TTN,ATL,-5
19,5,900,ATL,TTN,-7
19,5,1983,TTN,PGD,-8
19,5,1982,PGD,TTN,-13
19,5,933,TTN,CLT,-12
19,5,932,CLT,TTN,-15
19,5,941,TTN,PBI,-10
19,5,938,PBI,TTN,-12
19,5,913,TTN,TPA,-8
19,5,290,TPA,TTN,0
19,5,917,TTN,MCO,48
19,5,920,MCO,TTN,44
19,10,218,FLL,ACY,-7
19,10,235,ACY,FLL,-7
19,10,259,ACY,FLL,-8
19,10,262,FLL,ACY,-4
19,10,265,ACY,FLL,-3
19,10,268,FLL,ACY,-3
19,10,303,ACY,MCO,
19,10,304,MCO,ACY,
19,10,311,ACY,MCO,-7
19,10,341,ACY,TPA,-7
19,10,348,TPA,ACY,-16
19,10,350,MYR,ACY,61
19,10,379,ACY,MYR,-7
19,10,441,TPA,ACY,-9
19,10,448,ACY,TPA,4
19,10,521,EWR,FLL,-13
19,10,522,FLL,EWR,-6
19,10,523,EWR,FLL,-6
19,10,524,FLL,EWR,-6
19,10,525,EWR,FLL,-6
19,10,526,FLL,EWR,50
19,10,527,EWR,FLL,27
19,10,528,FLL,EWR,-6
19,14,14,HNL,EWR,-5
19,14,15,EWR,HNL,-3
19,14,38,FLL,EWR,-5
19,14,43,DEN,EWR,-2
19,14,54,EWR,BOS,7
19,14,54,LAX,EWR,134
19,14,66,EWR,PDX,41
19,14,117,CLE,EWR,-6
19,14,130,SAN,EWR,-6
19,14,141,EWR,ORD,-3
19,14,142,EWR,FLL,86
19,14,143,RSW,EWR,-5
19,14,174,EWR,RSW,-9
19,14,174,MCO,EWR,-10
19,14,212,EWR,SFO,-4
19,14,212,SFO,EWR,-7
19,14,213,SFO,EWR,-7
19,14,224,ATL,EWR,-6
19,14,233,SFO,EWR,-3
19,14,239,FLL,EWR,-10
19,14,247,LAX,EWR,-5
19,14,275,EWR,LAX,4
19,14,280,EWR,SEA,12
19,14,282,EWR,DEN,1
19,14,302,ATL,EWR,-6
19,14,308,EWR,ORD,9
19,14,314,DEN,EWR,1
19,14,319,EWR,MCO,-3
19,14,330,ORD,EWR,0
19,14,331,DEN,EWR,6
19,14,341,EWR,IAH,29
19,14,343,BOS,EWR,-1
19,14,343,EWR,PBI,-5
19,14,346,EWR,FLL,-1
19,14,356,ATL,EWR,62
19,14,362,IAH,EWR,-5
19,14,375,EWR,PBI,-2
19,14,385,EWR,IAH,-5
19,14,385,ORD,EWR,9
19,14,414,SFO,EWR,100
19,14,418,EWR,SFO,18
19,14,421,ATL,EWR,-1
19,14,434,EWR,MCO,-6
19,14,436,ORD,EWR,-4
19,14,443,SFO,EWR,1
19,14,475,EWR,ATL,-7
19,14,485,EWR,DEN,4
19,14,485,ORD,EWR,-4
19,14,488,LAX,EWR,0
19,14,490,EWR,DFW,-4
19,14,507,TPA,EWR,-6
19,14,508,EWR,IAH,0
19,14,510,LAX,EWR,11
19,14,523,EWR,DEN,25
19,14,524,LAS,EWR,-2
19,14,535,SFO,EWR,-4
19,14,548,LAS,EWR,50
19,14,557,IAH,EWR,1
19,14,568,EWR,ATL,-2
19,14,577,SFO,EWR,-9
19,14,581,EWR,PHX,-3
19,14,602,EWR,BOS,1
19,14,607,BOS,EWR,19
19,14,607,EWR,ATL,-4
19,14,608,EWR,PBI,-5
19,14,613,ORD,EWR,-3
19,14,636,ORD,EWR,-3
19,14,637,EWR,SFO,-6
19,14,642,LAX,EWR,161
19,14,646,EWR,TPA,2
19,14,663,EWR,IAH,18
19,14,665,IAH,EWR,11
19,14,674,ATL,EWR,-7
19,14,677,EWR,DFW,-4
19,14,686,MCO,EWR,-8
19,14,687,EWR,IAH,-1
19,14,690,MCO,EWR,-5
19,14,699,EWR,FLL,2
19,14,700,BOS,EWR,-10
19,14,703,EWR,LAX,-1
19,14,704,IAH,EWR,17
19,14,715,FLL,EWR,-8
19,14,730,EWR,MCO,3
19,14,743,EWR,ORD,14
19,14,749,DEN,EWR,-9
19,14,751,EWR,LAX,3
19,14,751,SAN,EWR,-2
19,14,754,MSP,EWR,1
19,14,755,EWR,ORD,-2
19,14,758,EWR,LAX,194
19,14,760,EWR,ORD,-4
19,14,779,SFO,EWR,-4
19,14,800,EWR,SFO,-3
19,14,813,IAH,EWR,35
19,14,848,RDU,EWR,3
19,14,897,BNA,EWR,-2
19,14,912,EWR,SFO,-4
19,14,912,RSW,EWR,-12
19,14,936,IAH,EWR,3
19,14,970,EWR,IAH,-7
19,14,977,EWR,ORD,-4
19,14,985,FLL,EWR,-10
19,14,991,EWR,MCO,178
19,14,994,EWR,BOS,64
19,14,994,SFO,EWR,-2
19,14,1001,EWR,RSW,-7
19,14,1003,LAS,EWR,0
19,14,1021,MIA,EWR,19
19,14,1029,DEN,EWR,-11
19,14,1037,EWR,LAX,14
19,14,1047,EWR,LAS,0
19,14,1050,CLE,EWR,-6
19,14,1054,LAS,EWR,-1
19,14,1058,ATL,EWR,-9
19,14,1062,TPA,EWR,-7
19,14,1070,SFO,EWR,-1
19,14,1071,EWR,BQN,25
19,14,1071,ORD,EWR,-1
19,14,1072,JAX,EWR,-5
19,14,1075,EWR,SNA,-4
19,14,1075,LAS,EWR,-2
19,14,1078,BOS,EWR,-2
19,14,1078,EWR,IAH,-1
19,14,1081,EWR,BDL,4
19,14,1082,EGE,EWR,-11
19,14,1105,EWR,MIA,6
19,14,1115,EWR,LAS,-6
19,14,1123,EWR,BNA,25
19,14,1124,EWR,MSP,-2
19,14,1125,IAH,EWR,19
19,14,1135,EWR,MCO,-3
19,14,1149,EWR,MCO,0
19,14,1150,SAN,EWR,-2
19,14,1161,EWR,IAH,0
19,14,1162,BQN,EWR,-18
